Subject Activity variable Avg
23 STANDING BodyGyroJerkAvg-Z -0.0548226277867647
23 WALKING BodyGyroJerkAvg-Z -0.0903002524369492
23 WALKING_DOWNSTAIRS BodyGyroJerkAvg-Z -0.0293255016148148
23 WALKING_UPSTAIRS BodyGyroJerkAvg-Z -0.0924998531372549
24 LAYING BodyGyroJerkAvg-Z -0.0624116966805556
24 SITTING BodyGyroJerkAvg-Z -0.051596655125
24 STANDING BodyGyroJerkAvg-Z -0.0517180379565217
24 WALKING BodyGyroJerkAvg-Z -0.0739835516362069
24 WALKING_DOWNSTAIRS BodyGyroJerkAvg-Z -0.0412055411490909
24 WALKING_UPSTAIRS BodyGyroJerkAvg-Z -0.0498427228983051
25 LAYING BodyGyroJerkAvg-Z -0.0596922147205479
25 SITTING BodyGyroJerkAvg-Z -0.0495595643230769
25 STANDING BodyGyroJerkAvg-Z -0.0556979055540541
25 WALKING BodyGyroJerkAvg-Z -0.0512696224225676
25 WALKING_DOWNSTAIRS BodyGyroJerkAvg-Z -0.0642078122381035
25 WALKING_UPSTAIRS BodyGyroJerkAvg-Z -0.0540452217153846
26 LAYING BodyGyroJerkAvg-Z -0.0711533355789474
26 SITTING BodyGyroJerkAvg-Z -0.0487627204433077
26 STANDING BodyGyroJerkAvg-Z -0.0532541948283784
26 WALKING BodyGyroJerkAvg-Z -0.0492240545355932
26 WALKING_DOWNSTAIRS BodyGyroJerkAvg-Z -0.05105874094
26 WALKING_UPSTAIRS BodyGyroJerkAvg-Z -0.0595558392545455
27 LAYING BodyGyroJerkAvg-Z -0.0642797849864865
27 SITTING BodyGyroJerkAvg-Z -0.0503883556285714
27 STANDING BodyGyroJerkAvg-Z -0.051403918985
27 WALKING BodyGyroJerkAvg-Z -0.0650247552701754
27 WALKING_DOWNSTAIRS BodyGyroJerkAvg-Z -0.0621043700545455
27 WALKING_UPSTAIRS BodyGyroJerkAvg-Z -0.0629013722509804
28 LAYING BodyGyroJerkAvg-Z -0.05345019146375
28 SITTING BodyGyroJerkAvg-Z -0.0579015362166667
28 STANDING BodyGyroJerkAvg-Z -0.0525896252375949
28 WALKING BodyGyroJerkAvg-Z -0.0593552479814815
28 WALKING_DOWNSTAIRS BodyGyroJerkAvg-Z -0.077617393146087
28 WALKING_UPSTAIRS BodyGyroJerkAvg-Z -0.0752610437019608
29 LAYING BodyGyroJerkAvg-Z -0.0674469666086956
29 SITTING BodyGyroJerkAvg-Z -0.047000897695
29 STANDING BodyGyroJerkAvg-Z -0.0544926306307692
29 WALKING BodyGyroJerkAvg-Z -0.0392368986679245
29 WALKING_DOWNSTAIRS BodyGyroJerkAvg-Z -0.0359648430270833
29 WALKING_UPSTAIRS BodyGyroJerkAvg-Z -0.0680938780306122
30 LAYING BodyGyroJerkAvg-Z -0.0595736770285714
30 SITTING BodyGyroJerkAvg-Z -0.0488204595806452
30 STANDING BodyGyroJerkAvg-Z -0.0520307176474576
30 WALKING BodyGyroJerkAvg-Z -0.0446007229941538
30 WALKING_DOWNSTAIRS BodyGyroJerkAvg-Z -0.0543595229322581
30 WALKING_UPSTAIRS BodyGyroJerkAvg-Z -0.0364157841384615
1 LAYING BodyGyroJerkSd-X -0.9186085208
1 SITTING BodyGyroJerkSd-X -0.99173159212766
1 STANDING BodyGyroJerkSd-X -0.992945106981132
1 WALKING BodyGyroJerkSd-X -0.207421854757895
1 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.487027342244898
1 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.614786508490566
2 LAYING BodyGyroJerkSd-X -0.993235849166667
2 SITTING BodyGyroJerkSd-X -0.989709023043478
2 STANDING BodyGyroJerkSd-X -0.979324000740741
2 WALKING BodyGyroJerkSd-X -0.389549831525424
2 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.243940592553192
2 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.464854363125
3 LAYING BodyGyroJerkSd-X -0.980328645
3 SITTING BodyGyroJerkSd-X -0.972546905961538
3 STANDING BodyGyroJerkSd-X -0.940937642459016
3 WALKING BodyGyroJerkSd-X -0.385922986034483
3 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.285683162346939
3 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.507270757966102
4 LAYING BodyGyroJerkSd-X -0.975103204259259
4 SITTING BodyGyroJerkSd-X -0.9698997312
4 STANDING BodyGyroJerkSd-X -0.949633878571429
4 WALKING BodyGyroJerkSd-X -0.492341066833333
4 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.395995494444444
4 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.533666803846154
5 LAYING BodyGyroJerkSd-X -0.983422257692308
5 SITTING BodyGyroJerkSd-X -0.966037012045455
5 STANDING BodyGyroJerkSd-X -0.941930044107143
5 WALKING BodyGyroJerkSd-X -0.357681403285714
5 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.411302217446809
5 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.305245202489362
6 LAYING BodyGyroJerkSd-X -0.939611608245614
6 SITTING BodyGyroJerkSd-X -0.943714804727273
6 STANDING BodyGyroJerkSd-X -0.946423593157895
6 WALKING BodyGyroJerkSd-X -0.18260093354386
6 WALKING_DOWNSTAIRS BodyGyroJerkSd-X 0.0393387960854167
6 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.186763293747059
7 LAYING BodyGyroJerkSd-X -0.9738372325
7 SITTING BodyGyroJerkSd-X -0.974369045625
7 STANDING BodyGyroJerkSd-X -0.96598339754717
7 WALKING BodyGyroJerkSd-X -0.21166729682807
7 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.510731018297872
7 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.616812659215686
8 LAYING BodyGyroJerkSd-X -0.969924077407407
8 SITTING BodyGyroJerkSd-X -0.993264647391304
8 STANDING BodyGyroJerkSd-X -0.981573085740741
8 WALKING BodyGyroJerkSd-X -0.2460827504375
8 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.267887897328947
8 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.40507069195122
9 LAYING BodyGyroJerkSd-X -0.945329035
9 SITTING BodyGyroJerkSd-X -0.9645323452
9 STANDING BodyGyroJerkSd-X -0.949105691555556
9 WALKING BodyGyroJerkSd-X -0.526985309038462
9 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.509669314047619
9 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.660419534285714
10 LAYING BodyGyroJerkSd-X -0.965900578103448
10 SITTING BodyGyroJerkSd-X -0.992326657222222
10 STANDING BodyGyroJerkSd-X -0.950367548409091
10 WALKING BodyGyroJerkSd-X -0.366063723207547
10 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.416986139210526
10 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.427291343617021
11 LAYING BodyGyroJerkSd-X -0.981724838421053
11 SITTING BodyGyroJerkSd-X -0.990501518301887
11 STANDING BodyGyroJerkSd-X -0.986690403617021
11 WALKING BodyGyroJerkSd-X -0.541616397118644
11 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.53437494826087
11 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.660431336111111
12 LAYING BodyGyroJerkSd-X -0.9671982025
12 SITTING BodyGyroJerkSd-X -0.977329927254902
12 STANDING BodyGyroJerkSd-X -0.955415641803279
12 WALKING BodyGyroJerkSd-X -0.3908072382
12 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.278608163891304
12 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.549999188461539
13 LAYING BodyGyroJerkSd-X -0.981404742903226
13 SITTING BodyGyroJerkSd-X -0.991371016938775
13 STANDING BodyGyroJerkSd-X -0.978465124561404
13 WALKING BodyGyroJerkSd-X -0.216812065298246
13 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.463736674255319
13 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.631037584
14 LAYING BodyGyroJerkSd-X -0.970274962745098
14 SITTING BodyGyroJerkSd-X -0.990284240185185
14 STANDING BodyGyroJerkSd-X -0.969948875166667
14 WALKING BodyGyroJerkSd-X -0.571759911525424
14 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.537002097555556
14 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.646611034444444
15 LAYING BodyGyroJerkSd-X -0.97392395125
15 SITTING BodyGyroJerkSd-X -0.992889042711864
15 STANDING BodyGyroJerkSd-X -0.971514312075472
15 WALKING BodyGyroJerkSd-X -0.283767987222222
15 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.455980756428571
15 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.525533949791667
16 LAYING BodyGyroJerkSd-X -0.985835459428571
16 SITTING BodyGyroJerkSd-X -0.98958327942029
16 STANDING BodyGyroJerkSd-X -0.987102322692308
16 WALKING BodyGyroJerkSd-X -0.675889722745098
16 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.623676024255319
16 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.707264168627451
17 LAYING BodyGyroJerkSd-X -0.980792372112676
17 SITTING BodyGyroJerkSd-X -0.9952559371875
17 STANDING BodyGyroJerkSd-X -0.989257196282051
17 WALKING BodyGyroJerkSd-X -0.431296148196721
17 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.526801825217391
17 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.606044344375
18 LAYING BodyGyroJerkSd-X -0.996104441384615
18 SITTING BodyGyroJerkSd-X -0.994170190701754
18 STANDING BodyGyroJerkSd-X -0.981970965890411
18 WALKING BodyGyroJerkSd-X -0.578133968392857
18 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.676716181636364
18 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.76068902862069
19 LAYING BodyGyroJerkSd-X -0.976105663493976
19 SITTING BodyGyroJerkSd-X -0.988464752739726
19 STANDING BodyGyroJerkSd-X -0.97512668739726
19 WALKING BodyGyroJerkSd-X 0.0801186523134615
19 WALKING_DOWNSTAIRS BodyGyroJerkSd-X 0.179148649684615
19 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.23937641116
20 LAYING BodyGyroJerkSd-X -0.989283577352941
20 SITTING BodyGyroJerkSd-X -0.977414910909091
20 STANDING BodyGyroJerkSd-X -0.921644239863014
20 WALKING BodyGyroJerkSd-X -0.253227445431373
20 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.249235098988889
20 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.471107678431373
21 LAYING BodyGyroJerkSd-X -0.984643717333333
21 SITTING BodyGyroJerkSd-X -0.989472968470588
21 STANDING BodyGyroJerkSd-X -0.971866494606742
21 WALKING BodyGyroJerkSd-X -0.238908311384615
21 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.549648320222222
21 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.573541839148936
22 LAYING BodyGyroJerkSd-X -0.972092602916667
22 SITTING BodyGyroJerkSd-X -0.985671250322581
22 STANDING BodyGyroJerkSd-X -0.949716028730159
22 WALKING BodyGyroJerkSd-X -0.226656401521739
22 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.264848047888889
22 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.396699215238095
23 LAYING BodyGyroJerkSd-X -0.985027850416667
23 SITTING BodyGyroJerkSd-X -0.987084633970588
23 STANDING BodyGyroJerkSd-X -0.972770702058824
23 WALKING BodyGyroJerkSd-X -0.363969434576271
23 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.32301569962963
23 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.548318881568627
24 LAYING BodyGyroJerkSd-X -0.979865720555556
24 SITTING BodyGyroJerkSd-X -0.991442007794118
24 STANDING BodyGyroJerkSd-X -0.975856809130435
24 WALKING BodyGyroJerkSd-X -0.490773455517241
24 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.358444550225455
24 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.640489537966102
25 LAYING BodyGyroJerkSd-X -0.957381145068493
25 SITTING BodyGyroJerkSd-X -0.992304653846154
25 STANDING BodyGyroJerkSd-X -0.977909693918919
25 WALKING BodyGyroJerkSd-X -0.507957094054054
25 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.430134387586207
25 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.693854902307692
26 LAYING BodyGyroJerkSd-X -0.992665154868421
26 SITTING BodyGyroJerkSd-X -0.995882512051282
26 STANDING BodyGyroJerkSd-X -0.978472409324324
26 WALKING BodyGyroJerkSd-X -0.417438636101695
26 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.170842676616
26 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.515829417272727
27 LAYING BodyGyroJerkSd-X -0.993503720810811
27 SITTING BodyGyroJerkSd-X -0.993640318285714
27 STANDING BodyGyroJerkSd-X -0.9826424495
27 WALKING BodyGyroJerkSd-X -0.523256879298246
27 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.493837613409091
27 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.695774947647059
28 LAYING BodyGyroJerkSd-X -0.9608029485
28 SITTING BodyGyroJerkSd-X -0.982155662638889
28 STANDING BodyGyroJerkSd-X -0.928343397721519
28 WALKING BodyGyroJerkSd-X -0.399417082777778
28 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.16394489726087
28 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.494282913529412
29 LAYING BodyGyroJerkSd-X -0.99654254057971
29 SITTING BodyGyroJerkSd-X -0.9933220295
29 STANDING BodyGyroJerkSd-X -0.983293061692308
29 WALKING BodyGyroJerkSd-X -0.395909621509434
29 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.347807556958333
29 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.474932606326531
30 LAYING BodyGyroJerkSd-X -0.983775833714286
30 SITTING BodyGyroJerkSd-X -0.993868545483871
30 STANDING BodyGyroJerkSd-X -0.960119074237288
30 WALKING BodyGyroJerkSd-X -0.460345386153846
30 WALKING_DOWNSTAIRS BodyGyroJerkSd-X -0.542764507096774
30 WALKING_UPSTAIRS BodyGyroJerkSd-X -0.742749529538462
1 LAYING BodyGyroJerkSd-Y -0.9679072436
1 SITTING BodyGyroJerkSd-Y -0.989518068510638
1 STANDING BodyGyroJerkSd-Y -0.995137917358491
1 WALKING BodyGyroJerkSd-Y -0.304468510631579
1 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.238824827530612
1 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.601696656226415
2 LAYING BodyGyroJerkSd-Y -0.989567537916667
2 SITTING BodyGyroJerkSd-Y -0.990889614782609
2 STANDING BodyGyroJerkSd-Y -0.983447258518519
2 WALKING BodyGyroJerkSd-Y -0.634140436101695
2 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.469396701106383
2 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.645491337708333
3 LAYING BodyGyroJerkSd-Y -0.986762741935484
3 SITTING BodyGyroJerkSd-Y -0.978635908653846
3 STANDING BodyGyroJerkSd-Y -0.968433747868853
3 WALKING BodyGyroJerkSd-Y -0.639087984137931
3 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.680947338163265
3 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.775774143389831
4 LAYING BodyGyroJerkSd-Y -0.986855629814815
4 SITTING BodyGyroJerkSd-Y -0.984441358
4 STANDING BodyGyroJerkSd-Y -0.976065174642857
4 WALKING BodyGyroJerkSd-Y -0.807419937
4 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.816858240222222
4 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.840722752692308
5 LAYING BodyGyroJerkSd-Y -0.983759479230769
5 SITTING BodyGyroJerkSd-Y -0.975433911363636
5 STANDING BodyGyroJerkSd-Y -0.961177741607143
5 WALKING BodyGyroJerkSd-Y -0.57143812375
5 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.514591487234043
5 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.631822048297872
6 LAYING BodyGyroJerkSd-Y -0.958628819649123
6 SITTING BodyGyroJerkSd-Y -0.961780726363636
6 STANDING BodyGyroJerkSd-Y -0.962422163684211
6 WALKING BodyGyroJerkSd-Y -0.416390246140351
6 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.193508405479167
6 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.486494120980392
7 LAYING BodyGyroJerkSd-Y -0.976483727307692
7 SITTING BodyGyroJerkSd-Y -0.981024680625
7 STANDING BodyGyroJerkSd-Y -0.976837757358491
7 WALKING BodyGyroJerkSd-Y -0.174136410738596
7 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.299520205208511
7 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.671243739607843
8 LAYING BodyGyroJerkSd-Y -0.974186451851852
8 SITTING BodyGyroJerkSd-Y -0.98887627673913
8 STANDING BodyGyroJerkSd-Y -0.985508765185185
8 WALKING BodyGyroJerkSd-Y -0.428055700208333
8 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.0704526510842105
8 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.424675673414634
9 LAYING BodyGyroJerkSd-Y -0.9621702422
9 SITTING BodyGyroJerkSd-Y -0.9719274472
9 STANDING BodyGyroJerkSd-Y -0.975036530444444
9 WALKING BodyGyroJerkSd-Y -0.549200228076923
9 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.448602451190476
9 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.708604774693878
10 LAYING BodyGyroJerkSd-Y -0.966621040344828
10 SITTING BodyGyroJerkSd-Y -0.992584494814815
10 STANDING BodyGyroJerkSd-Y -0.976445016590909
10 WALKING BodyGyroJerkSd-Y -0.509683327924528
10 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.471650977631579
10 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.60462905787234
11 LAYING BodyGyroJerkSd-Y -0.990845724736842
11 SITTING BodyGyroJerkSd-Y -0.988554820188679
11 STANDING BodyGyroJerkSd-Y -0.995571631276596
11 WALKING BodyGyroJerkSd-Y -0.737993755932203
11 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.684593318695652
11 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.809459436666667
12 LAYING BodyGyroJerkSd-Y -0.965900370833333
12 SITTING BodyGyroJerkSd-Y -0.979347830784314
12 STANDING BodyGyroJerkSd-Y -0.971195487377049
12 WALKING BodyGyroJerkSd-Y -0.581290691
12 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.517479109130435
12 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.761195612692308
13 LAYING BodyGyroJerkSd-Y -0.978854747419355
13 SITTING BodyGyroJerkSd-Y -0.991773350204082
13 STANDING BodyGyroJerkSd-Y -0.980982661403509
13 WALKING BodyGyroJerkSd-Y -0.35776089977193
13 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.259163248340426
13 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.678805915818182
14 LAYING BodyGyroJerkSd-Y -0.968042893529412
14 SITTING BodyGyroJerkSd-Y -0.986911323888889
14 STANDING BodyGyroJerkSd-Y -0.9706929555
14 WALKING BodyGyroJerkSd-Y -0.536737701694915
14 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.284318020488889
14 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.371479721296296
15 LAYING BodyGyroJerkSd-Y -0.980482834444444
15 SITTING BodyGyroJerkSd-Y -0.990313307966102
15 STANDING BodyGyroJerkSd-Y -0.988107413962264
15 WALKING BodyGyroJerkSd-Y -0.702402935925926
15 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.574964116428571
15 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.763053512083333
16 LAYING BodyGyroJerkSd-Y -0.989046576
16 SITTING BodyGyroJerkSd-Y -0.990621793333333
16 STANDING BodyGyroJerkSd-Y -0.992589441153846
16 WALKING BodyGyroJerkSd-Y -0.712237752941177
16 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.583421784680851
16 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.77471906627451
17 LAYING BodyGyroJerkSd-Y -0.983135596619718
17 SITTING BodyGyroJerkSd-Y -0.9949818809375
17 STANDING BodyGyroJerkSd-Y -0.993699908589744
17 WALKING BodyGyroJerkSd-Y -0.560203489016393
17 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.572144734130435
17 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.676722847708333
18 LAYING BodyGyroJerkSd-Y -0.990547638769231
18 SITTING BodyGyroJerkSd-Y -0.994224162105263
18 STANDING BodyGyroJerkSd-Y -0.991151973150685
18 WALKING BodyGyroJerkSd-Y -0.694925789464286
18 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.752608622181818
18 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.828872171206897
19 LAYING BodyGyroJerkSd-Y -0.984607728915663
19 SITTING BodyGyroJerkSd-Y -0.987465915068493
19 STANDING BodyGyroJerkSd-Y -0.988096672191781
19 WALKING BodyGyroJerkSd-Y -0.291594827626923
19 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.0146299196923077
19 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.49212221875
20 LAYING BodyGyroJerkSd-Y -0.981540062058823
20 SITTING BodyGyroJerkSd-Y -0.979684097272727
20 STANDING BodyGyroJerkSd-Y -0.947633070684932
20 WALKING BodyGyroJerkSd-Y -0.127554090666667
20 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.334568787888889
20 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.393988623529412
21 LAYING BodyGyroJerkSd-Y -0.981998497777778
21 SITTING BodyGyroJerkSd-Y -0.989722663529412
21 STANDING BodyGyroJerkSd-Y -0.976815894044944
21 WALKING BodyGyroJerkSd-Y -0.482854309807692
21 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.442426840888889
21 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.604469603617021
22 LAYING BodyGyroJerkSd-Y -0.980484171388889
22 SITTING BodyGyroJerkSd-Y -0.980275619354839
22 STANDING BodyGyroJerkSd-Y -0.984900134285714
22 WALKING BodyGyroJerkSd-Y -0.651875468913043
22 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.640280071388889
22 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.704255415
23 LAYING BodyGyroJerkSd-Y -0.979427763472222
23 SITTING BodyGyroJerkSd-Y -0.980727445294118
23 STANDING BodyGyroJerkSd-Y -0.972509523235294
23 WALKING BodyGyroJerkSd-Y 0.295945926186441
23 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y 0.146650121972222
23 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.493514122352941
24 LAYING BodyGyroJerkSd-Y -0.978091312777778
24 SITTING BodyGyroJerkSd-Y -0.989780810588235
24 STANDING BodyGyroJerkSd-Y -0.981983572028985
24 WALKING BodyGyroJerkSd-Y -0.514246569655172
24 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.519326735090909
24 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.646644373728814
25 LAYING BodyGyroJerkSd-Y -0.971564323013699
25 SITTING BodyGyroJerkSd-Y -0.991315767692308
25 STANDING BodyGyroJerkSd-Y -0.98724214
25 WALKING BodyGyroJerkSd-Y -0.799635384189189
25 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.810444542413793
25 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.839699143076923
26 LAYING BodyGyroJerkSd-Y -0.989063341973684
26 SITTING BodyGyroJerkSd-Y -0.993139833846154
26 STANDING BodyGyroJerkSd-Y -0.989766989864865
26 WALKING BodyGyroJerkSd-Y -0.587000110847458
26 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.5471984382
26 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.725210290909091
27 LAYING BodyGyroJerkSd-Y -0.993025877297297
27 SITTING BodyGyroJerkSd-Y -0.992226442142857
27 STANDING BodyGyroJerkSd-Y -0.990798007875
27 WALKING BodyGyroJerkSd-Y -0.634105502807017
27 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.459459295681818
27 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.711148438235294
28 LAYING BodyGyroJerkSd-Y -0.98039978225
28 SITTING BodyGyroJerkSd-Y -0.980713868611111
28 STANDING BodyGyroJerkSd-Y -0.972977006708861
28 WALKING BodyGyroJerkSd-Y -0.639018554444444
28 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.424567878478261
28 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.690571101960784
29 LAYING BodyGyroJerkSd-Y -0.997081575652174
29 SITTING BodyGyroJerkSd-Y -0.995319164666667
29 STANDING BodyGyroJerkSd-Y -0.995533113076923
29 WALKING BodyGyroJerkSd-Y -0.587944298490566
29 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.693469035833333
29 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.73422519244898
30 LAYING BodyGyroJerkSd-Y -0.980357062142857
30 SITTING BodyGyroJerkSd-Y -0.992491322903226
30 STANDING BodyGyroJerkSd-Y -0.968135006271186
30 WALKING BodyGyroJerkSd-Y -0.497621802307692
30 WALKING_DOWNSTAIRS BodyGyroJerkSd-Y -0.613796303064516
30 WALKING_UPSTAIRS BodyGyroJerkSd-Y -0.743336958461538
1 LAYING BodyGyroJerkSd-Z -0.9577901596
1 SITTING BodyGyroJerkSd-Z -0.987935806382979
1 STANDING BodyGyroJerkSd-Z -0.992108467169811
1 WALKING BodyGyroJerkSd-Z -0.404255452631579
1 WALKING_DOWNSTAIRS BodyGyroJerkSd-Z -0.268761480242857
1 WALKING_UPSTAIRS BodyGyroJerkSd-Z -0.606332002264151
2 LAYING BodyGyroJerkSd-Z -0.98803582125
2 SITTING BodyGyroJerkSd-Z -0.985542325652174
2 STANDING BodyGyroJerkSd-Z -0.973610118333333
2 WALKING BodyGyroJerkSd-Z -0.435492677288136
2 WALKING_DOWNSTAIRS BodyGyroJerkSd-Z -0.218266318606383
2 WALKING_UPSTAIRS BodyGyroJerkSd-Z -0.467595961041667
3 LAYING BodyGyroJerkSd-Z -0.983338279516129
3 SITTING BodyGyroJerkSd-Z -0.973751670576923
3 STANDING BodyGyroJerkSd-Z -0.958293011803279
3 WALKING BodyGyroJerkSd-Z -0.536664080344828
3 WALKING_DOWNSTAIRS BodyGyroJerkSd-Z -0.374605412306122
3 WALKING_UPSTAIRS BodyGyroJerkSd-Z -0.573433947627119
4 LAYING BodyGyroJerkSd-Z -0.983965359814815
4 SITTING BodyGyroJerkSd-Z -0.9688048316
4 STANDING BodyGyroJerkSd-Z -0.957982019464286
4 WALKING BodyGyroJerkSd-Z -0.640454132833333
4 WALKING_DOWNSTAIRS BodyGyroJerkSd-Z -0.325780073711111
4 WALKING_UPSTAIRS BodyGyroJerkSd-Z -0.556236584807692
5 LAYING BodyGyroJerkSd-Z -0.989679592307692
5 SITTING BodyGyroJerkSd-Z -0.964878512727273
5 STANDING BodyGyroJerkSd-Z -0.944755343035714
5 WALKING BodyGyroJerkSd-Z -0.157682543983929
5 WALKING_DOWNSTAIRS BodyGyroJerkSd-Z -0.0344217467042553
5 WALKING_UPSTAIRS BodyGyroJerkSd-Z -0.282154378489362
